categoria,item,quantidade,ano,classificacao
BRANCAS E ROSADAS,Altesse,0,2005,Viníferas
BRANCAS E ROSADAS,Altesse,0,2006,Viníferas
BRANCAS E ROSADAS,Altesse,0,2007,Viníferas
BRANCAS E ROSADAS,Altesse,0,2008,Viníferas
BRANCAS E ROSADAS,Altesse,0,2009,Viníferas
BRANCAS E ROSADAS,Altesse,0,2010,Viníferas
BRANCAS E ROSADAS,Altesse,0,2011,Viníferas
BRANCAS E ROSADAS,Altesse,0,2012,Viníferas
BRANCAS E ROSADAS,Altesse,0,2013,Viníferas
BRANCAS E ROSADAS,Altesse,0,2014,Viníferas
BRANCAS E ROSADAS,Altesse,0,2015,Viníferas
BRANCAS E ROSADAS,Altesse,0,2016,Viníferas
BRANCAS E ROSADAS,Altesse,0,2017,Viníferas
BRANCAS E ROSADAS,Altesse,0,2018,Viníferas
BRANCAS E ROSADAS,Altesse,0,2019,Viníferas
BRANCAS E ROSADAS,Altesse,0,2020,Viníferas
BRANCAS E ROSADAS,Altesse,0,2021,Viníferas
BRANCAS E ROSADAS,Altesse,0,2022,Viníferas
BRANCAS E ROSADAS,Altesse,0,2023,Viníferas
BRANCAS E ROSADAS,Altesse,0,2024,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1970,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1971,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1972,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1973,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1974,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1975,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1976,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1977,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1978,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1979,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1980,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1981,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1982,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1983,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1984,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1985,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1986,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1987,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1988,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1989,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1990,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1991,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1992,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1993,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1994,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1995,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1996,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1997,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1998,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,1999,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,2000,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,2001,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,2002,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,2003,Viníferas
BRANCAS E ROSADAS,Alvarinho,476,2004,Viníferas
BRANCAS E ROSADAS,Alvarinho,1596,2005,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,2006,Viníferas
BRANCAS E ROSADAS,Alvarinho,2477,2007,Viníferas
BRANCAS E ROSADAS,Alvarinho,1071,2008,Viníferas
BRANCAS E ROSADAS,Alvarinho,1675,2009,Viníferas
BRANCAS E ROSADAS,Alvarinho,1088,2010,Viníferas
BRANCAS E ROSADAS,Alvarinho,6668,2011,Viníferas
BRANCAS E ROSADAS,Alvarinho,5081,2012,Viníferas
BRANCAS E ROSADAS,Alvarinho,12413,2013,Viníferas
BRANCAS E ROSADAS,Alvarinho,16147,2014,Viníferas
BRANCAS E ROSADAS,Alvarinho,9860,2015,Viníferas
BRANCAS E ROSADAS,Alvarinho,16369,2016,Viníferas
BRANCAS E ROSADAS,Alvarinho,41225,2017,Viníferas
BRANCAS E ROSADAS,Alvarinho,32647,2018,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,2019,Viníferas
BRANCAS E ROSADAS,Alvarinho,46574,2020,Viníferas
BRANCAS E ROSADAS,Alvarinho,242238,2021,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,2022,Viníferas
BRANCAS E ROSADAS,Alvarinho,150467,2023,Viníferas
BRANCAS E ROSADAS,Alvarinho,0,2024,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1970,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1971,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1972,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1973,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1974,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1975,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1976,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1977,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1978,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1979,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1980,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1981,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1982,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1983,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1984,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1985,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1986,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1987,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1988,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1989,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1990,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1991,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1992,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1993,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1994,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1995,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1996,Viníferas
BRANCAS E ROSADAS,Arriloba,0,1997,Viníferas
BRANCAS E ROSADAS,Arriloba,17439,1998,Viníferas
BRANCAS E ROSADAS,Arriloba,26135,1999,Viníferas
BRANCAS E ROSADAS,Arriloba,0,2000,Viníferas
BRANCAS E ROSADAS,Arriloba,36661,2001,Viníferas
BRANCAS E ROSADAS,Arriloba,34696,2002,Viníferas
BRANCAS E ROSADAS,Arriloba,32954,2003,Viníferas
BRANCAS E ROSADAS,Arriloba,49339,2004,Viníferas
BRANCAS E ROSADAS,Arriloba,45825,2005,Viníferas
BRANCAS E ROSADAS,Arriloba,27410,2006,Viníferas
BRANCAS E ROSADAS,Arriloba,22832,2007,Viníferas
BRANCAS E ROSADAS,Arriloba,51380,2008,Viníferas
BRANCAS E ROSADAS,Arriloba,35375,2009,Viníferas
BRANCAS E ROSADAS,Arriloba,33750,2010,Viníferas
BRANCAS E ROSADAS,Arriloba,38390,2011,Viníferas
BRANCAS E ROSADAS,Arriloba,40000,2012,Viníferas
BRANCAS E ROSADAS,Arriloba,28829,2013,Viníferas
BRANCAS E ROSADAS,Arriloba,31140,2014,Viníferas
BRANCAS E ROSADAS,Arriloba,34120,2015,Viníferas
BRANCAS E ROSADAS,Arriloba,17070,2016,Viníferas
BRANCAS E ROSADAS,Arriloba,5280,2017,Viníferas
BRANCAS E ROSADAS,Arriloba,2580,2018,Viníferas
BRANCAS E ROSADAS,Arriloba,0,2019,Viníferas
BRANCAS E ROSADAS,Arriloba,2940,2020,Viníferas
BRANCAS E ROSADAS,Arriloba,0,2021,Viníferas
BRANCAS E ROSADAS,Arriloba,0,2022,Viníferas
BRANCAS E ROSADAS,Arriloba,0,2023,Viníferas
BRANCAS E ROSADAS,Arriloba,0,2024,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1970,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1971,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1972,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1973,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1974,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1975,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1976,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1977,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1978,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1979,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1980,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1981,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1982,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1983,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1984,Viníferas
BRANCAS E ROSADAS,Auxerrois,2020,1985,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1986,Viníferas
BRANCAS E ROSADAS,Auxerrois,3057,1987,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1988,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1989,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1990,Viníferas
BRANCAS E ROSADAS,Auxerrois,980,1991,Viníferas
BRANCAS E ROSADAS,Auxerrois,640,1992,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1993,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1994,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1995,Viníferas
BRANCAS E ROSADAS,Auxerrois,361,1996,Viníferas
BRANCAS E ROSADAS,Auxerrois,616,1997,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1998,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,1999,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2000,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2001,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2002,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2003,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2004,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2005,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2006,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2007,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2008,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2009,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2010,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2011,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2012,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2013,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2014,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2015,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2016,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2017,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2018,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2019,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2020,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2021,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2022,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2023,Viníferas
BRANCAS E ROSADAS,Auxerrois,0,2024,Viníferas
BRANCAS E ROSADAS,BRS Bibiana,0,1970,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1971,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1972,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1973,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1974,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1975,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1976,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1977,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1978,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1979,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1980,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1981,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1982,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1983,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1984,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1985,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1986,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1987,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1988,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1989,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1990,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1991,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1992,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1993,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1994,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1995,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1996,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1997,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1998,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,1999,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2000,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2001,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2002,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2003,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2004,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2005,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2006,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2007,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2008,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2009,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2010,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2011,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2012,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2013,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2014,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2015,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2016,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2017,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2018,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2019,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2020,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2021,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2022,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,25491,2023,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Bibiana,0,2024,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1970,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1971,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1972,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1973,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1974,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1975,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1976,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1977,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1978,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1979,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1980,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1981,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1982,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1983,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1984,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1985,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1986,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1987,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1988,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1989,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1990,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1991,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1992,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1993,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1994,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1995,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1996,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1997,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1998,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,1999,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2000,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2001,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2002,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2003,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2004,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2005,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2006,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2007,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2008,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2009,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,3560,2010,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,4820,2011,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,4120,2012,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,81130,2013,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2014,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2015,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,390,2016,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2017,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2018,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2019,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2020,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2021,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2022,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2023,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Clara,0,2024,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1970,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1971,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1972,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1973,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1974,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1975,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1976,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1977,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1978,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1979,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1980,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1981,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1982,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1983,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1984,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1985,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1986,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1987,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1988,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1989,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1990,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1991,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1992,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1993,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1994,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1995,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1996,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1997,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1998,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,1999,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,2000,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,2001,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,2002,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,2003,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,151131,2004,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,565303,2005,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,1366570,2006,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,3312021,2007,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,4861871,2008,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,6117429,2009,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,4804262,2010,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,7776413,2011,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,8792381,2012,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,7354725,2013,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,9165164,2014,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,9168814,2015,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,4520872,2016,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,11704478,2017,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,7529654,2018,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,2019,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,7165025,2020,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,23133629,2021,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,2022,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,10186931,2023,Americanas e Híbridas
BRANCAS E ROSADAS,BRS Lorena,0,2024,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,4647,1970,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,5873,1971,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,5084,1972,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,1973,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,1974,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,2610,1975,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,4172,1976,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,13095,1977,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,1978,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,1979,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,1980,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,1981,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,319,1982,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,1983,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,1984,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,1688,1985,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,1986,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,1987,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,1988,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,448,1989,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,739,1990,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,1699,1991,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,1262,1992,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,1993,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,1952,1994,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,1048,1995,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,1482,1996,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,1030,1997,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,1012,1998,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,106,1999,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2000,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2001,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,155,2002,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2003,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2004,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2005,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,28300,2006,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2007,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2008,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2009,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2010,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2011,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2012,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2013,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2014,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2015,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2016,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2017,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2018,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2019,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2020,Americanas e Híbridas
BRANCAS E ROSADAS,Baco,0,2021,Americanas e Híbridas
